NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP
Somerville,40.570408,-74.605258,18.6,3/2/2011,0
Somerville,40.570408,-74.605258,18.6,3/3/2011,0
Somerville,40.570408,-74.605258,18.6,3/4/2011,0
Somerville,40.570408,-74.605258,18.6,3/5/2011,0
Somerville,40.570408,-74.605258,18.6,3/6/2011,0.11
Somerville,40.570408,-74.605258,18.6,3/7/2011,2.01
Somerville,40.570408,-74.605258,18.6,3/8/2011,0
Somerville,40.570408,-74.605258,18.6,3/9/2011,0
Somerville,40.570408,-74.605258,18.6,3/10/2011,0.08
Somerville,40.570408,-74.605258,18.6,3/11/2011,2.03
Somerville,40.570408,-74.605258,18.6,3/12/2011,0
Somerville,40.570408,-74.605258,18.6,3/13/2011,0
Somerville,40.570408,-74.605258,18.6,3/14/2011,0
Somerville,40.570408,-74.605258,18.6,3/15/2011,0
Somerville,40.570408,-74.605258,18.6,3/16/2011,0.45
Somerville,40.570408,-74.605258,18.6,3/17/2011,0.1
Somerville,40.570408,-74.605258,18.6,3/18/2011,0
Somerville,40.570408,-74.605258,18.6,3/19/2011,0
Somerville,40.570408,-74.605258,18.6,3/20/2011,0
Somerville,40.570408,-74.605258,18.6,3/22/2011,
Somerville,40.570408,-74.605258,18.6,3/23/2011,0.43
Somerville,40.570408,-74.605258,18.6,3/24/2011,0.55
Somerville,40.570408,-74.605258,18.6,3/25/2011,0
Somerville,40.570408,-74.605258,18.6,3/26/2011,0
Somerville,40.570408,-74.605258,18.6,3/27/2011,0
Somerville,40.570408,-74.605258,18.6,3/28/2011,0
Somerville,40.570408,-74.605258,18.6,3/29/2011,0
Somerville,40.570408,-74.605258,18.6,3/30/2011,0
Somerville,40.570408,-74.605258,18.6,3/31/2011,0.01
Somerville,40.570408,-74.605258,18.6,4/1/2011,0.1
Somerville,40.570408,-74.605258,18.6,4/2/2011,0.23
Somerville,40.570408,-74.605258,18.6,4/3/2011,0
Somerville,40.570408,-74.605258,18.6,4/4/2011,0.06
Somerville,40.570408,-74.605258,18.6,4/5/2011,0.02
Somerville,40.570408,-74.605258,18.6,4/6/2011,0.18
Somerville,40.570408,-74.605258,18.6,4/7/2011,0.12
Somerville,40.570408,-74.605258,18.6,4/8/2011,0
Somerville,40.570408,-74.605258,18.6,4/9/2011,0.36
Somerville,40.570408,-74.605258,18.6,4/10/2011,0
Somerville,40.570408,-74.605258,18.6,4/11/2011,0
Somerville,40.570408,-74.605258,18.6,4/12/2011,0.02
Somerville,40.570408,-74.605258,18.6,4/13/2011,1.3
Somerville,40.570408,-74.605258,18.6,4/14/2011,0.06
Somerville,40.570408,-74.605258,18.6,4/15/2011,0
Somerville,40.570408,-74.605258,18.6,4/16/2011,0
Somerville,40.570408,-74.605258,18.6,4/17/2011,2.71
Somerville,40.570408,-74.605258,18.6,4/18/2011,0
Somerville,40.570408,-74.605258,18.6,4/19/2011,0
Somerville,40.570408,-74.605258,18.6,4/20/2011,0.11
Somerville,40.570408,-74.605258,18.6,4/21/2011,0
Somerville,40.570408,-74.605258,18.6,4/22/2011,0
Somerville,40.570408,-74.605258,18.6,4/23/2011,0.24
Somerville,40.570408,-74.605258,18.6,4/24/2011,0.62
Somerville,40.570408,-74.605258,18.6,4/25/2011,0.72
Somerville,40.570408,-74.605258,18.6,4/27/2011,0.03
Somerville,40.570408,-74.605258,18.6,4/28/2011,0.21
Somerville,40.570408,-74.605258,18.6,4/29/2011,0.47
Somerville,40.570408,-74.605258,18.6,4/30/2011,0
Somerville,40.570408,-74.605258,18.6,5/1/2011,0
Somerville,40.570408,-74.605258,18.6,5/2/2011,0
Somerville,40.570408,-74.605258,18.6,5/3/2011,0
Somerville,40.570408,-74.605258,18.6,5/4/2011,0.25
Somerville,40.570408,-74.605258,18.6,5/5/2011,0.34
Somerville,40.570408,-74.605258,18.6,5/6/2011,0
Somerville,40.570408,-74.605258,18.6,5/7/2011,0
Somerville,40.570408,-74.605258,18.6,5/8/2011,0
Somerville,40.570408,-74.605258,18.6,5/9/2011,0
Somerville,40.570408,-74.605258,18.6,5/10/2011,0
Somerville,40.570408,-74.605258,18.6,5/11/2011,0
Somerville,40.570408,-74.605258,18.6,5/12/2011,0
Somerville,40.570408,-74.605258,18.6,5/13/2011,0
Somerville,40.570408,-74.605258,18.6,5/14/2011,0
Somerville,40.570408,-74.605258,18.6,5/17/2011,
Somerville,40.570408,-74.605258,18.6,5/18/2011,0.46
Somerville,40.570408,-74.605258,18.6,5/19/2011,0.6
Somerville,40.570408,-74.605258,18.6,5/20/2011,0.06
Somerville,40.570408,-74.605258,18.6,5/21/2011,0.14
Somerville,40.570408,-74.605258,18.6,5/22/2011,0
Somerville,40.570408,-74.605258,18.6,5/23/2011,0.04
Somerville,40.570408,-74.605258,18.6,5/24/2011,0
Somerville,40.570408,-74.605258,18.6,5/25/2011,0
Somerville,40.570408,-74.605258,18.6,5/26/2011,0
Somerville,40.570408,-74.605258,18.6,5/27/2011,0
Somerville,40.570408,-74.605258,18.6,5/28/2011,0
Somerville,40.570408,-74.605258,18.6,5/29/2011,0.1
Somerville,40.570408,-74.605258,18.6,5/30/2011,0.31
Somerville,40.570408,-74.605258,18.6,5/31/2011,0
Somerville,40.570408,-74.605258,18.6,6/1/2011,0
Somerville,40.570408,-74.605258,18.6,6/2/2011,0
Somerville,40.570408,-74.605258,18.6,6/3/2011,0
Somerville,40.570408,-74.605258,18.6,6/4/2011,0
Somerville,40.570408,-74.605258,18.6,6/5/2011,0
Somerville,40.570408,-74.605258,18.6,6/6/2011,0
Somerville,40.570408,-74.605258,18.6,6/7/2011,0
Somerville,40.570408,-74.605258,18.6,6/8/2011,0
Somerville,40.570408,-74.605258,18.6,6/9/2011,0
Somerville,40.570408,-74.605258,18.6,6/10/2011,0.25
Somerville,40.570408,-74.605258,18.6,6/11/2011,0.35
Somerville,40.570408,-74.605258,18.6,6/12/2011,0.25
Somerville,40.570408,-74.605258,18.6,6/13/2011,0
Somerville,40.570408,-74.605258,18.6,6/14/2011,0
Somerville,40.570408,-74.605258,18.6,6/15/2011,0.39
Somerville,40.570408,-74.605258,18.6,6/16/2011,0
Somerville,40.570408,-74.605258,18.6,6/17/2011,1.25
Somerville,40.570408,-74.605258,18.6,6/18/2011,0
Somerville,40.570408,-74.605258,18.6,6/19/2011,0
Somerville,40.570408,-74.605258,18.6,6/20/2011,0
Somerville,40.570408,-74.605258,18.6,6/21/2011,0
Somerville,40.570408,-74.605258,18.6,6/22/2011,0
Somerville,40.570408,-74.605258,18.6,6/26/2011,
Somerville,40.570408,-74.605258,18.6,6/27/2011,0
Somerville,40.570408,-74.605258,18.6,6/28/2011,0
Somerville,40.570408,-74.605258,18.6,6/29/2011,0
Somerville,40.570408,-74.605258,18.6,6/30/2011,0
Somerville,40.570408,-74.605258,18.6,7/1/2011,0
Somerville,40.570408,-74.605258,18.6,7/2/2011,0
Somerville,40.570408,-74.605258,18.6,7/3/2011,0.78
Somerville,40.570408,-74.605258,18.6,7/4/2011,0.28
Somerville,40.570408,-74.605258,18.6,7/5/2011,0
Somerville,40.570408,-74.605258,18.6,7/6/2011,0
Somerville,40.570408,-74.605258,18.6,7/7/2011,0
Somerville,40.570408,-74.605258,18.6,7/8/2011,0.05
Somerville,40.570408,-74.605258,18.6,7/9/2011,1.46
Somerville,40.570408,-74.605258,18.6,7/10/2011,0
Somerville,40.570408,-74.605258,18.6,7/11/2011,0
Somerville,40.570408,-74.605258,18.6,7/12/2011,0
Somerville,40.570408,-74.605258,18.6,7/13/2011,0
Somerville,40.570408,-74.605258,18.6,7/14/2011,0
Somerville,40.570408,-74.605258,18.6,7/15/2011,0
Somerville,40.570408,-74.605258,18.6,7/16/2011,0
Somerville,40.570408,-74.605258,18.6,7/17/2011,0
Somerville,40.570408,-74.605258,18.6,7/18/2011,0
Somerville,40.570408,-74.605258,18.6,7/19/2011,0
Somerville,40.570408,-74.605258,18.6,7/20/2011,0
Somerville,40.570408,-74.605258,18.6,7/21/2011,0
Somerville,40.570408,-74.605258,18.6,7/22/2011,0
Somerville,40.570408,-74.605258,18.6,7/23/2011,0
Somerville,40.570408,-74.605258,18.6,7/24/2011,0
Somerville,40.570408,-74.605258,18.6,7/25/2011,0
Somerville,40.570408,-74.605258,18.6,7/26/2011,0.63
Somerville,40.570408,-74.605258,18.6,7/31/2011,
Somerville,40.570408,-74.605258,18.6,8/1/2011,0.02
Somerville,40.570408,-74.605258,18.6,8/2/2011,0
Somerville,40.570408,-74.605258,18.6,8/3/2011,0
Somerville,40.570408,-74.605258,18.6,8/4/2011,0.45
Somerville,40.570408,-74.605258,18.6,8/5/2011,0
Somerville,40.570408,-74.605258,18.6,8/8/2011,
Somerville,40.570408,-74.605258,18.6,8/9/2011,0
Somerville,40.570408,-74.605258,18.6,8/10/2011,2.02
Somerville,40.570408,-74.605258,18.6,8/11/2011,0
Somerville,40.570408,-74.605258,18.6,8/12/2011,0
Somerville,40.570408,-74.605258,18.6,8/13/2011,0
Somerville,40.570408,-74.605258,18.6,8/22/2011,
Somerville,40.570408,-74.605258,18.6,8/23/2011,0
Somerville,40.570408,-74.605258,18.6,8/24/2011,0
Somerville,40.570408,-74.605258,18.6,8/25/2011,0
Somerville,40.570408,-74.605258,18.6,8/26/2011,0.46
Somerville,40.570408,-74.605258,18.6,8/27/2011,0.14
Somerville,40.570408,-74.605258,18.6,8/28/2011,7.29
Somerville,40.570408,-74.605258,18.6,8/29/2011,0.11
Somerville,40.570408,-74.605258,18.6,8/30/2011,0
Somerville,40.570408,-74.605258,18.6,8/31/2011,0
Somerville,40.570408,-74.605258,18.6,9/1/2011,0
Somerville,40.570408,-74.605258,18.6,9/2/2011,0
Somerville,40.570408,-74.605258,18.6,9/3/2011,0
Somerville,40.570408,-74.605258,18.6,9/4/2011,0
Somerville,40.570408,-74.605258,18.6,9/5/2011,0
Somerville,40.570408,-74.605258,18.6,9/6/2011,0.46
Somerville,40.570408,-74.605258,18.6,9/7/2011,2.35
Somerville,40.570408,-74.605258,18.6,9/8/2011,2.26
Somerville,40.570408,-74.605258,18.6,9/9/2011,0
Somerville,40.570408,-74.605258,18.6,9/10/2011,0
Somerville,40.570408,-74.605258,18.6,9/11/2011,0
Somerville,40.570408,-74.605258,18.6,9/12/2011,0.01
Somerville,40.570408,-74.605258,18.6,9/13/2011,0
Somerville,40.570408,-74.605258,18.6,9/14/2011,0
Somerville,40.570408,-74.605258,18.6,9/15/2011,0
Somerville,40.570408,-74.605258,18.6,9/16/2011,0.1
Somerville,40.570408,-74.605258,18.6,9/17/2011,0
Somerville,40.570408,-74.605258,18.6,9/18/2011,0
Somerville,40.570408,-74.605258,18.6,9/19/2011,0
Somerville,40.570408,-74.605258,18.6,9/20/2011,0
Somerville,40.570408,-74.605258,18.6,9/21/2011,0.1
Somerville,40.570408,-74.605258,18.6,9/22/2011,0.1
Somerville,40.570408,-74.605258,18.6,9/23/2011,0
Somerville,40.570408,-74.605258,18.6,9/24/2011,1.35
Somerville,40.570408,-74.605258,18.6,9/25/2011,0
Somerville,40.570408,-74.605258,18.6,9/26/2011,0
Somerville,40.570408,-74.605258,18.6,9/27/2011,0
Somerville,40.570408,-74.605258,18.6,9/28/2011,0.75
Somerville,40.570408,-74.605258,18.6,9/29/2011,0.06
Somerville,40.570408,-74.605258,18.6,9/30/2011,0.35
Somerville,40.570408,-74.605258,18.6,10/3/2011,
Somerville,40.570408,-74.605258,18.6,10/4/2011,0.02
Somerville,40.570408,-74.605258,18.6,10/5/2011,0
Somerville,40.570408,-74.605258,18.6,10/6/2011,0
Somerville,40.570408,-74.605258,18.6,10/7/2011,0
Somerville,40.570408,-74.605258,18.6,10/8/2011,0
Somerville,40.570408,-74.605258,18.6,10/9/2011,0
Somerville,40.570408,-74.605258,18.6,10/10/2011,0
Somerville,40.570408,-74.605258,18.6,10/11/2011,0
Somerville,40.570408,-74.605258,18.6,10/12/2011,0
Somerville,40.570408,-74.605258,18.6,10/13/2011,0.25
Somerville,40.570408,-74.605258,18.6,10/14/2011,0.46
Somerville,40.570408,-74.605258,18.6,10/15/2011,0.09
Somerville,40.570408,-74.605258,18.6,10/16/2011,0
Somerville,40.570408,-74.605258,18.6,10/17/2011,0.01
Somerville,40.570408,-74.605258,18.6,10/18/2011,0
Somerville,40.570408,-74.605258,18.6,10/19/2011,0.23
Somerville,40.570408,-74.605258,18.6,10/20/2011,0.72
Somerville,40.570408,-74.605258,18.6,10/21/2011,0
Somerville,40.570408,-74.605258,18.6,10/22/2011,0
Somerville,40.570408,-74.605258,18.6,10/23/2011,0
Somerville,40.570408,-74.605258,18.6,10/24/2011,0
Somerville,40.570408,-74.605258,18.6,10/25/2011,0.02
Somerville,40.570408,-74.605258,18.6,10/26/2011,0
Somerville,40.570408,-74.605258,18.6,10/27/2011,0.16
Somerville,40.570408,-74.605258,18.6,10/28/2011,0.46
Somerville,40.570408,-74.605258,18.6,10/31/2011,
Somerville,40.570408,-74.605258,18.6,11/1/2011,0
Somerville,40.570408,-74.605258,18.6,11/2/2011,0
Somerville,40.570408,-74.605258,18.6,11/3/2011,0
Somerville,40.570408,-74.605258,18.6,11/4/2011,0
Somerville,40.570408,-74.605258,18.6,11/5/2011,0
Somerville,40.570408,-74.605258,18.6,11/6/2011,0
Somerville,40.570408,-74.605258,18.6,11/7/2011,0
Somerville,40.570408,-74.605258,18.6,11/8/2011,0
Somerville,40.570408,-74.605258,18.6,11/9/2011,0
Somerville,40.570408,-74.605258,18.6,11/10/2011,0
Somerville,40.570408,-74.605258,18.6,11/11/2011,0
Somerville,40.570408,-74.605258,18.6,11/12/2011,0
Somerville,40.570408,-74.605258,18.6,11/13/2011,0
Somerville,40.570408,-74.605258,18.6,11/14/2011,0
Somerville,40.570408,-74.605258,18.6,11/15/2011,0
Somerville,40.570408,-74.605258,18.6,11/16/2011,0.02
Somerville,40.570408,-74.605258,18.6,11/17/2011,0.87
Somerville,40.570408,-74.605258,18.6,11/18/2011,0
Somerville,40.570408,-74.605258,18.6,11/19/2011,0
Somerville,40.570408,-74.605258,18.6,11/20/2011,0
Somerville,40.570408,-74.605258,18.6,11/21/2011,0.2
Somerville,40.570408,-74.605258,18.6,11/22/2011,0.09
Somerville,40.570408,-74.605258,18.6,11/23/2011,1.99
Somerville,40.570408,-74.605258,18.6,11/24/2011,0.05
Somerville,40.570408,-74.605258,18.6,11/25/2011,0
Somerville,40.570408,-74.605258,18.6,11/26/2011,0
Somerville,40.570408,-74.605258,18.6,11/27/2011,0
Somerville,40.570408,-74.605258,18.6,11/28/2011,0
Somerville,40.570408,-74.605258,18.6,11/29/2011,0
Somerville,40.570408,-74.605258,18.6,11/30/2011,0.38
Somerville,40.570408,-74.605258,18.6,12/1/2011,0
Somerville,40.570408,-74.605258,18.6,12/2/2011,0
Somerville,40.570408,-74.605258,18.6,12/3/2011,0
Somerville,40.570408,-74.605258,18.6,12/4/2011,0
Somerville,40.570408,-74.605258,18.6,12/5/2011,0
Somerville,40.570408,-74.605258,18.6,12/6/2011,0
Somerville,40.570408,-74.605258,18.6,12/8/2011,
Somerville,40.570408,-74.605258,18.6,12/9/2011,0
Somerville,40.570408,-74.605258,18.6,12/10/2011,0
Somerville,40.570408,-74.605258,18.6,12/11/2011,0
Somerville,40.570408,-74.605258,18.6,12/12/2011,0
Somerville,40.570408,-74.605258,18.6,12/13/2011,0
Somerville,40.570408,-74.605258,18.6,12/14/2011,0
Somerville,40.570408,-74.605258,18.6,12/15/2011,0
Somerville,40.570408,-74.605258,18.6,12/16/2011,0
Somerville,40.570408,-74.605258,18.6,12/17/2011,0
Somerville,40.570408,-74.605258,18.6,12/18/2011,0
Somerville,40.570408,-74.605258,18.6,12/19/2011,0
Somerville,40.570408,-74.605258,18.6,12/20/2011,0
Somerville,40.570408,-74.605258,18.6,12/21/2011,0.07
Somerville,40.570408,-74.605258,18.6,12/22/2011,0.14
Somerville,40.570408,-74.605258,18.6,12/23/2011,0.87
Somerville,40.570408,-74.605258,18.6,12/24/2011,0
Somerville,40.570408,-74.605258,18.6,12/25/2011,0
Somerville,40.570408,-74.605258,18.6,12/26/2011,0
Somerville,40.570408,-74.605258,18.6,12/27/2011,0
Somerville,40.570408,-74.605258,18.6,12/28/2011,0.73
Somerville,40.570408,-74.605258,18.6,12/29/2011,0
Somerville,40.570408,-74.605258,18.6,12/30/2011,0
Somerville,40.570408,-74.605258,18.6,12/31/2011,0
Somerville,40.570408,-74.605258,18.6,1/1/2012,0
Somerville,40.570408,-74.605258,18.6,1/2/2012,0.06
Somerville,40.570408,-74.605258,18.6,1/3/2012,0
Somerville,40.570408,-74.605258,18.6,1/4/2012,0
Somerville,40.570408,-74.605258,18.6,1/5/2012,0
Somerville,40.570408,-74.605258,18.6,1/6/2012,0
Somerville,40.570408,-74.605258,18.6,1/7/2012,0
Somerville,40.570408,-74.605258,18.6,1/8/2012,0
Somerville,40.570408,-74.605258,18.6,1/9/2012,0
Somerville,40.570408,-74.605258,18.6,1/10/2012,0
Somerville,40.570408,-74.605258,18.6,1/11/2012,0
Somerville,40.570408,-74.605258,18.6,1/12/2012,1.45
Somerville,40.570408,-74.605258,18.6,1/13/2012,0.12
Somerville,40.570408,-74.605258,18.6,1/14/2012,0.02
Somerville,40.570408,-74.605258,18.6,1/15/2012,0
Somerville,40.570408,-74.605258,18.6,1/16/2012,0
Somerville,40.570408,-74.605258,18.6,1/17/2012,0.12
Somerville,40.570408,-74.605258,18.6,1/18/2012,0.21
Somerville,40.570408,-74.605258,18.6,1/27/2012,
Somerville,40.570408,-74.605258,18.6,1/28/2012,0.16
Somerville,40.570408,-74.605258,18.6,1/29/2012,0
Somerville,40.570408,-74.605258,18.6,1/30/2012,0
Somerville,40.570408,-74.605258,18.6,1/31/2012,0
Somerville,40.570408,-74.605258,18.6,2/1/2012,0
Somerville,40.570408,-74.605258,18.6,2/2/2012,0
Somerville,40.570408,-74.605258,18.6,2/3/2012,0
Somerville,40.570408,-74.605258,18.6,2/4/2012,0
Somerville,40.570408,-74.605258,18.6,2/5/2012,0
Somerville,40.570408,-74.605258,18.6,2/7/2012,0
Somerville,40.570408,-74.605258,18.6,2/8/2012,0
Somerville,40.570408,-74.605258,18.6,2/9/2012,0.05
Somerville,40.570408,-74.605258,18.6,2/10/2012,0
Somerville,40.570408,-74.605258,18.6,2/11/2012,0.1
Somerville,40.570408,-74.605258,18.6,2/12/2012,0.03
Somerville,40.570408,-74.605258,18.6,2/13/2012,0
Somerville,40.570408,-74.605258,18.6,2/14/2012,0
Somerville,40.570408,-74.605258,18.6,2/15/2012,0.01
Somerville,40.570408,-74.605258,18.6,2/16/2012,0
Somerville,40.570408,-74.605258,18.6,2/17/2012,0.18
Somerville,40.570408,-74.605258,18.6,2/18/2012,0
Somerville,40.570408,-74.605258,18.6,2/19/2012,0.08
Somerville,40.570408,-74.605258,18.6,2/20/2012,0
Somerville,40.570408,-74.605258,18.6,2/21/2012,0
Somerville,40.570408,-74.605258,18.6,2/22/2012,0
Somerville,40.570408,-74.605258,18.6,2/23/2012,0
Somerville,40.570408,-74.605258,18.6,2/24/2012,0.26
Somerville,40.570408,-74.605258,18.6,2/25/2012,0.3
Somerville,40.570408,-74.605258,18.6,2/26/2012,0
Somerville,40.570408,-74.605258,18.6,2/27/2012,0
Somerville,40.570408,-74.605258,18.6,2/28/2012,0
Somerville,40.570408,-74.605258,18.6,2/29/2012,0
Somerville,40.570408,-74.605258,18.6,3/1/2012,0.55
Somerville,40.570408,-74.605258,18.6,3/2/2012,0
Somerville,40.570408,-74.605258,18.6,3/5/2012,
Somerville,40.570408,-74.605258,18.6,3/6/2012,0
Somerville,40.570408,-74.605258,18.6,3/7/2012,0
Somerville,40.570408,-74.605258,18.6,3/8/2012,0
Somerville,40.570408,-74.605258,18.6,3/9/2012,0.06
Somerville,40.570408,-74.605258,18.6,3/10/2012,0
Somerville,40.570408,-74.605258,18.6,3/11/2012,0
Somerville,40.570408,-74.605258,18.6,3/12/2012,0
Somerville,40.570408,-74.605258,18.6,3/17/2012,
Somerville,40.570408,-74.605258,18.6,3/18/2012,0
Somerville,40.570408,-74.605258,18.6,3/19/2012,0
Somerville,40.570408,-74.605258,18.6,3/20/2012,0
Somerville,40.570408,-74.605258,18.6,3/21/2012,0
Somerville,40.570408,-74.605258,18.6,3/22/2012,0
Somerville,40.570408,-74.605258,18.6,3/23/2012,0
Somerville,40.570408,-74.605258,18.6,3/24/2012,0
Somerville,40.570408,-74.605258,18.6,3/25/2012,0.15
Somerville,40.570408,-74.605258,18.6,3/26/2012,0
Somerville,40.570408,-74.605258,18.6,3/27/2012,0
Somerville,40.570408,-74.605258,18.6,3/28/2012,0
Somerville,40.570408,-74.605258,18.6,3/29/2012,0.05
Somerville,40.570408,-74.605258,18.6,3/30/2012,0
Somerville,40.570408,-74.605258,18.6,3/31/2012,0.66
Somerville,40.570408,-74.605258,18.6,4/1/2012,0.02
Somerville,40.570408,-74.605258,18.6,4/2/2012,0.36
Somerville,40.570408,-74.605258,18.6,4/3/2012,0
Somerville,40.570408,-74.605258,18.6,4/4/2012,0
Somerville,40.570408,-74.605258,18.6,4/5/2012,0
Somerville,40.570408,-74.605258,18.6,4/6/2012,0
Somerville,40.570408,-74.605258,18.6,4/7/2012,0
Somerville,40.570408,-74.605258,18.6,4/8/2012,0
Somerville,40.570408,-74.605258,18.6,4/9/2012,0
Somerville,40.570408,-74.605258,18.6,4/10/2012,0
Somerville,40.570408,-74.605258,18.6,4/11/2012,0
Somerville,40.570408,-74.605258,18.6,4/12/2012,0
Somerville,40.570408,-74.605258,18.6,4/13/2012,0
Somerville,40.570408,-74.605258,18.6,4/14/2012,0
Somerville,40.570408,-74.605258,18.6,4/15/2012,0
Somerville,40.570408,-74.605258,18.6,4/16/2012,0
Somerville,40.570408,-74.605258,18.6,4/17/2012,0
Somerville,40.570408,-74.605258,18.6,4/19/2012,0.03
Somerville,40.570408,-74.605258,18.6,4/20/2012,0
Somerville,40.570408,-74.605258,18.6,4/21/2012,0
Somerville,40.570408,-74.605258,18.6,4/22/2012,0.24
Somerville,40.570408,-74.605258,18.6,4/23/2012,2.06
Somerville,40.570408,-74.605258,18.6,4/24/2012,0.02
Somerville,40.570408,-74.605258,18.6,4/25/2012,0
Somerville,40.570408,-74.605258,18.6,4/26/2012,0
Somerville,40.570408,-74.605258,18.6,4/27/2012,0
Somerville,40.570408,-74.605258,18.6,4/28/2012,0
Somerville,40.570408,-74.605258,18.6,4/29/2012,0
Somerville,40.570408,-74.605258,18.6,4/30/2012,0
Somerville,40.570408,-74.605258,18.6,5/1/2012,0.34
Somerville,40.570408,-74.605258,18.6,5/2/2012,0.03
Somerville,40.570408,-74.605258,18.6,5/4/2012,
Somerville,40.570408,-74.605258,18.6,5/6/2012,0
Somerville,40.570408,-74.605258,18.6,5/7/2012,0
Somerville,40.570408,-74.605258,18.6,5/8/2012,0.02
Somerville,40.570408,-74.605258,18.6,5/9/2012,0.26
Somerville,40.570408,-74.605258,18.6,5/10/2012,0.18
Somerville,40.570408,-74.605258,18.6,5/11/2012,0
Somerville,40.570408,-74.605258,18.6,5/12/2012,0
Somerville,40.570408,-74.605258,18.6,5/13/2012,0
Somerville,40.570408,-74.605258,18.6,5/14/2012,0
Somerville,40.570408,-74.605258,18.6,5/15/2012,0.24
Somerville,40.570408,-74.605258,18.6,5/16/2012,1.65
Somerville,40.570408,-74.605258,18.6,5/17/2012,0
Somerville,40.570408,-74.605258,18.6,5/18/2012,0
Somerville,40.570408,-74.605258,18.6,5/19/2012,0
Somerville,40.570408,-74.605258,18.6,5/20/2012,0
Somerville,40.570408,-74.605258,18.6,5/21/2012,0.54
Somerville,40.570408,-74.605258,18.6,5/22/2012,0.48
Somerville,40.570408,-74.605258,18.6,5/23/2012,0.14
Somerville,40.570408,-74.605258,18.6,5/24/2012,0.01
Somerville,40.570408,-74.605258,18.6,5/25/2012,0.24
Somerville,40.570408,-74.605258,18.6,5/26/2012,0
Somerville,40.570408,-74.605258,18.6,5/27/2012,0.27
Somerville,40.570408,-74.605258,18.6,5/28/2012,0
Somerville,40.570408,-74.605258,18.6,5/29/2012,0
